MODEL_YEAR,MAKE,MODEL,VEHICLE_CLASS,ENGINE_SIZE(L),CYLINDERS,TRANSMISSION,FUEL_TYPE,FUEL_CONSUMPTION_CITY(L/100km),HWY_(L/100km),COMB_(L/100km),COMB_(mpg),CO2_EMISSIONS(g/km)
2000,PONTIAC,FIREFLY,SUBCOMPACT,1,3,M5,X,6,4.5,5.3,53,122
2000,PONTIAC,FIREFLY,SUBCOMPACT,1.3,4,A3,X,7.8,6.2,7.1,40,163
2000,PONTIAC,FIREFLY,SUBCOMPACT,1.3,4,M5,X,6.4,4.9,5.7,50,131
2000,PONTIAC,GRAND AM,COMPACT,2.4,4,A4,X,10.7,7.1,9.1,31,209
2000,PONTIAC,GRAND AM,COMPACT,2.4,4,M5,X,11,7,9.2,31,212
2000,PONTIAC,GRAND AM,COMPACT,3.4,6,A4,X,12.1,7.3,9.9,29,228
2000,PONTIAC,GRAND PRIX,MID-SIZE,3.1,6,A4,X,11.6,7.3,9.7,29,223
2000,PONTIAC,GRAND PRIX,MID-SIZE,3.8,6,A4,X,12,7.4,9.9,29,228
2000,PONTIAC,GRAND PRIX #,MID-SIZE,3.8,6,A4,Z,13.4,7.9,10.9,26,251
2000,PONTIAC,MONTANA,MINIVAN,3.4,6,A4,X,12.5,8.4,10.7,26,246
2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.2,4,A3,X,10.4,7.5,9.1,31,209
2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.2,4,A4,X,10.2,6.9,8.7,32,200
2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.2,4,M5,X,10.8,6.5,8.9,32,205
2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.4,4,A4,X,11,7.4,9.4,30,216
2000,PONTIAC,SUNFIRE,SUBCOMPACT,2.4,4,M5,X,10.7,6.5,8.8,32,202
2000,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,AS5,Z,14.3,8.6,11.7,24,269
2000,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M6,Z,13.8,8.6,11.5,25,264
2000,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,AS5,Z,14.3,9,11.9,24,274
2000,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,M6,Z,14.1,9.2,11.9,24,274
2000,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,AS5,Z,13.7,8.7,11.4,25,262
2000,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,M5,Z,13.4,8.8,11.3,25,260
2000,PORSCHE,BOXSTER S,TWO-SEATER,3.2,6,AS5,Z,14.2,9,11.9,24,274
2000,PORSCHE,BOXSTER S,TWO-SEATER,3.2,6,M6,Z,13.4,8.5,11.2,25,258
2000,SAAB,9-3 TURBO,MID-SIZE,2,4,A4,X,11.9,8.5,10.4,27,239
2000,SAAB,9-3 TURBO,MID-SIZE,2,4,M5,X,11.4,7.5,9.6,29,221
2000,SAAB,9-3 TURBO,MID-SIZE,2.3,4,M5,X,11.6,7.4,9.7,29,223
2000,SAAB,9-5 TURBO,FULL-SIZE,2.3,4,A4,X,12.4,8.2,10.5,27,242
2000,SAAB,9-5 TURBO,FULL-SIZE,2.3,4,M5,X,11.7,7.5,9.8,29,225
2000,SAAB,9-5 TURBO,FULL-SIZE,3,6,A4,X,12.7,8.3,10.7,26,246
2000,SAAB,9-5 WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,A4,X,12.4,8.2,10.5,27,242
2000,SAAB,9-5 WAGON TURBO,STATION WAGON - MID-SIZE,2.3,4,M5,X,11.7,7.5,9.8,29,225
2000,SAAB,9-5 WAGON TURBO,STATION WAGON - MID-SIZE,3,6,A4,X,12.7,8.3,10.7,26,246
2000,SATURN,LS,MID-SIZE,2.2,4,A4,X,10.5,7.2,9,31,207
2000,SATURN,LS,MID-SIZE,2.2,4,M5,X,10.8,6.5,8.9,32,205
2000,SATURN,LS,MID-SIZE,3,6,A4,X,11.8,8.2,10.2,28,235
2000,SATURN,LW WAGON,STATION WAGON - MID-SIZE,2.2,4,A4,X,10.7,7.4,9.2,31,212
2000,SATURN,LW WAGON,STATION WAGON - MID-SIZE,3,6,A4,X,11.8,8.2,10.2,28,235
2000,SATURN,SC,SUBCOMPACT,1.9,4,A4,X,8.8,5.9,7.5,38,172
2000,SATURN,SC,SUBCOMPACT,1.9,4,M5,X,8.5,5.4,7.1,40,163
2000,SATURN,SC #,SUBCOMPACT,1.9,4,A4,X,9.3,5.9,7.8,36,179
2000,SATURN,SC #,SUBCOMPACT,1.9,4,M5,X,9,5.7,7.5,38,172
2000,SATURN,SL,COMPACT,1.9,4,A4,X,8.8,5.7,7.4,38,170
2000,SATURN,SL,COMPACT,1.9,4,M5,X,8,5.3,6.8,42,156
2000,SATURN,SL #,COMPACT,1.9,4,A4,X,9.3,5.9,7.8,36,179
2000,SATURN,SL #,COMPACT,1.9,4,M5,X,9,5.7,7.5,38,172
2000,SATURN,SW WAGON #,STATION WAGON - SMALL,1.9,4,A4,X,9.3,5.9,7.8,36,179
2000,SATURN,SW WAGON #,STATION WAGON - SMALL,1.9,4,M5,X,9,5.7,7.5,38,172
2000,SUBARU,FORESTER AWD,SUV,2.5,4,A4,X,10.8,7.4,9.3,30,214
2000,SUBARU,FORESTER AWD,SUV,2.5,4,M5,X,11,7.4,9.4,30,216
2000,SUBARU,IMPREZA AWD,SUBCOMPACT,2.2,4,A4,X,10.3,7.4,9,31,207
2000,SUBARU,IMPREZA AWD,SUBCOMPACT,2.2,4,M5,X,10.4,7.4,9,31,207
2000,SUBARU,IMPREZA AWD,SUBCOMPACT,2.5,4,A4,X,10.4,7.6,9.1,31,209
2000,SUBARU,IMPREZA AWD,SUBCOMPACT,2.5,4,M5,X,11.3,7.8,9.7,29,223
2000,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.2,4,A4,X,10.3,7.4,9,31,207
2000,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.2,4,M5,X,10.4,7.4,9,31,207
2000,SUBARU,LEGACY AWD,COMPACT,2.5,4,A4,X,10.8,8,9.5,30,218
2000,SUBARU,LEGACY AWD,COMPACT,2.5,4,M5,X,11,7.8,9.6,29,221
2000,SUBARU,LEGACY WAGON AWD,STATION WAGON - MID-SIZE,2.5,4,A4,X,10.8,8.1,9.6,29,221
2000,SUBARU,LEGACY WAGON AWD,STATION WAGON - MID-SIZE,2.5,4,M5,X,11,7.8,9.6,29,221
2000,SUZUKI,ESTEEM,SUBCOMPACT,1.6,4,A4,X,8.6,6.4,7.6,37,175
2000,SUZUKI,ESTEEM,SUBCOMPACT,1.6,4,M5,X,7.6,5.7,6.7,42,154
2000,SUZUKI,ESTEEM WAGON,STATION WAGON - SMALL,1.8,4,A4,X,9,6.3,7.8,36,179
2000,SUZUKI,ESTEEM WAGON,STATION WAGON - SMALL,1.8,4,M5,X,8.3,6,7.3,39,168
2000,SUZUKI,GRAND VITARA 4X4,SUV,2.5,6,A4,X,12.6,10.2,11.5,25,264
2000,SUZUKI,GRAND VITARA 4X4,SUV,2.5,6,M5,X,12.3,9.7,11.1,25,255
2000,SUZUKI,SWIFT,SUBCOMPACT,1.3,4,A3,X,7.8,6.2,7.1,40,163
2000,SUZUKI,SWIFT,SUBCOMPACT,1.3,4,M5,X,6.4,4.9,5.7,50,131
2000,SUZUKI,VITARA 4X4,SUV,2,4,A4,X,10.3,8.4,9.4,30,216
2000,SUZUKI,VITARA 4X4,SUV,2,4,M5,X,10.4,8.5,9.5,30,218
2000,SUZUKI,VITARA CONVERTIBLE 4X4,SUV,1.6,4,M5,X,9.2,7.6,8.5,33,196
2000,SUZUKI,VITARA CONVERTIBLE 4X4,SUV,2,4,A4,X,10.3,8.5,9.5,30,218
2000,SUZUKI,VITARA CONVERTIBLE 4X4,SUV,2,4,M5,X,10.4,8.6,9.6,29,221
2000,TOYOTA,4RUNNER 4X4,SUV,2.7,4,A4,X,12.6,10,11.4,25,262
2000,TOYOTA,4RUNNER 4X4,SUV,2.7,4,M5,X,13.8,10.3,12.2,23,281
2000,TOYOTA,4RUNNER 4X4,SUV,3.4,6,A4,X,14.1,11.1,12.8,22,294
2000,TOYOTA,4RUNNER 4X4,SUV,3.4,6,M5,X,14.1,10.8,12.6,22,290
2000,TOYOTA,AVALON,FULL-SIZE,3,6,A4,X,11.2,7.4,9.5,30,218
2000,TOYOTA,CAMRY,MID-SIZE,2.2,4,A4,X,10.4,7.3,9,31,207
2000,TOYOTA,CAMRY,MID-SIZE,2.2,4,M5,X,10,6.8,8.6,33,198
2000,TOYOTA,CAMRY,MID-SIZE,3,6,A4,X,11.9,7.9,10.1,28,232
2000,TOYOTA,CAMRY SOLARA,COMPACT,2.2,4,A4,X,10.4,7.3,9,31,207
2000,TOYOTA,CAMRY SOLARA,COMPACT,3,6,A4,X,11.9,7.9,10.1,28,232
2000,TOYOTA,CAMRY SOLARA,COMPACT,3,6,M5,X,11.2,7.6,9.6,29,221
2000,TOYOTA,CAMRY SOLARA CONVERTIBLE,SUBCOMPACT,3,6,A4,X,12.5,8.2,10.6,27,244
2000,TOYOTA,CELICA,SUBCOMPACT,1.8,4,A4,X,8.8,6.2,7.6,37,175
2000,TOYOTA,CELICA,SUBCOMPACT,1.8,4,AS4,Z,10.2,7.3,8.9,32,205
2000,TOYOTA,CELICA,SUBCOMPACT,1.8,4,M5,X,8.7,6.6,7.8,36,179
2000,TOYOTA,CELICA,SUBCOMPACT,1.8,4,M6,Z,10.2,6.8,8.7,32,200
2000,TOYOTA,COROLLA,COMPACT,1.8,4,A4,X,8,5.8,7,40,161
2000,TOYOTA,COROLLA,COMPACT,1.8,4,M5,X,7.5,5.6,6.6,43,152
2000,TOYOTA,ECHO,COMPACT,1.5,4,A4,X,7.4,5.6,6.6,43,152
2000,TOYOTA,ECHO,COMPACT,1.5,4,M5,X,7,5.5,6.3,45,145
2000,TOYOTA,RAV4,SUV,2,4,A4,X,9.9,7.4,8.8,32,202
2000,TOYOTA,RAV4,SUV,2,4,M5,X,9.8,7.4,8.7,32,200
2000,TOYOTA,RAV4 4X4,SUV,2,4,A4,X,10.8,8.3,9.7,29,223
2000,TOYOTA,RAV4 4X4,SUV,2,4,M5,X,10.7,8.6,9.8,29,225
2000,TOYOTA,RAV4 SOFT TOP,SUV,2,4,A4,X,9.9,7.4,8.8,32,202
2000,TOYOTA,RAV4 SOFT TOP,SUV,2,4,M5,X,9.8,7.4,8.7,32,200
2000,TOYOTA,RAV4 SOFT TOP 4X4,SUV,2,4,A4,X,10.4,8.3,9.5,30,218
2000,TOYOTA,RAV4 SOFT TOP 4X4,SUV,2,4,M5,X,10.5,8.3,9.5,30,218
2000,TOYOTA,SIENNA,MINIVAN,3,6,A4,X,12.7,8.8,10.9,26,251
2000,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.4,4,A4,X,11.1,8.8,10.1,28,232
2000,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.4,4,M5,X,10.8,8,9.5,30,218
2000,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,2.7,4,A4,X,12.5,10.2,11.5,25,264
2000,TOYOTA,TACOMA,PICKUP TRUCK - STANDARD,3.4,6,A4,X,13.7,10.8,12.4,23,285
2000,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,2.7,4,A4,X,12.6,10,11.4,25,262
2000,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,2.7,4,M5,X,14.1,10.7,12.6,22,290
2000,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,3.4,6,A4,X,13.6,10.9,12.4,23,285
2000,TOYOTA,TACOMA 4X4,PICKUP TRUCK - STANDARD,3.4,6,M5,X,14.1,10.8,12.6,22,290
2000,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,3.4,6,A4,X,14.1,10.9,12.7,22,292
2000,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,3.4,6,M5,X,14.3,11.1,12.9,22,297
2000,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.7,8,A4,X,15.6,11.9,13.9,20,320
2000,TOYOTA,TUNDRA 4X4,PICKUP TRUCK - STANDARD,3.4,6,A4,X,15.5,12.3,14.1,20,324
2000,TOYOTA,TUNDRA 4X4,PICKUP TRUCK - STANDARD,3.4,6,M5,X,15.4,12.1,13.9,20,320
2000,TOYOTA,TUNDRA 4X4,PICKUP TRUCK - STANDARD,4.7,8,A4,X,16.4,12.6,14.7,19,338
2000,VOLKSWAGEN,CABRIO,SUBCOMPACT,2,4,A4,X,11.1,7.7,9.6,29,221
2000,VOLKSWAGEN,CABRIO,SUBCOMPACT,2,4,M5,X,9.8,7.1,8.6,33,198
2000,VOLKSWAGEN,EUROVAN,MINIVAN,2.8,6,A4,X,15.8,11,13.6,21,313
2000,VOLKSWAGEN,EUROVAN CAMPER,MINIVAN,2.8,6,A4,X,16.8,11.5,14.4,20,331
2000,VOLKSWAGEN,GOLF,COMPACT,1.8,4,A4,Z,10.7,7.8,9.4,30,216
2000,VOLKSWAGEN,GOLF,COMPACT,1.8,4,M5,Z,9.7,7,8.5,33,196
2000,VOLKSWAGEN,GOLF,COMPACT,2,4,A4,X,10.5,7.6,9.2,31,212
2000,VOLKSWAGEN,GOLF,COMPACT,2,4,M5,X,9.8,7,8.5,33,196
2000,VOLKSWAGEN,GOLF TDI DIESEL,COMPACT,1.9,4,A4,D,6.9,4.8,6,47,162
2000,VOLKSWAGEN,GOLF TDI DIESEL,COMPACT,1.9,4,M5,D,5.6,4.4,5.1,55,138
2000,VOLKSWAGEN,GTI,COMPACT,1.8,4,M5,Z,9.7,7,8.5,33,196
2000,VOLKSWAGEN,GTI,COMPACT,2,4,A4,X,10.5,7.6,9.2,31,212
2000,VOLKSWAGEN,GTI,COMPACT,2,4,M5,X,9.8,7,8.5,33,196
2000,VOLKSWAGEN,GTI,COMPACT,2.8,6,M5,X,11.7,7.6,9.9,29,228
2000,VOLKSWAGEN,JETTA,COMPACT,1.8,4,A4,Z,10.7,7.8,9.4,30,216
2000,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,Z,9.7,7,8.5,33,196
2000,VOLKSWAGEN,JETTA,COMPACT,2,4,A4,X,10.5,7.6,9.2,31,212
2000,VOLKSWAGEN,JETTA,COMPACT,2,4,M5,X,9.8,7,8.5,33,196
2000,VOLKSWAGEN,JETTA,COMPACT,2.8,6,A4,X,12.6,8.4,10.7,26,246
2000,VOLKSWAGEN,JETTA,COMPACT,2.8,6,M5,X,12.1,7.7,10.1,28,232
2000,VOLKSWAGEN,JETTA TDI DIESEL,COMPACT,1.9,4,A4,D,6.9,4.8,6,47,162
2000,VOLKSWAGEN,JETTA TDI DIESEL,COMPACT,1.9,4,M5,D,5.6,4.4,5.1,55,138
2000,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,1.8,4,A4,Z,10.5,7.9,9.3,30,214
2000,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,1.8,4,M5,Z,9.3,7.1,8.3,34,191
2000,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2,4,A4,X,10.5,7.6,9.2,31,212
2000,VOLKSWAGEN,NEW BEETLE,SUBCOMPACT,2,4,M5,X,9.8,7,8.5,33,196
2000,VOLKSWAGEN,NEW BEETLE TDI DIESEL,SUBCOMPACT,1.9,4,A4,D,6.9,4.8,6,47,162
2000,VOLKSWAGEN,NEW BEETLE TDI DIESEL,SUBCOMPACT,1.9,4,M5,D,5.6,4.4,5.1,55,138
2000,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,A5,Z,11.7,7.3,9.7,29,223
2000,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M5,Z,9.8,6.9,8.5,33,196
2000,VOLKSWAGEN,PASSAT,MID-SIZE,2.8,6,A5,Z,13.1,8.3,10.9,26,251
2000,VOLKSWAGEN,PASSAT,MID-SIZE,2.8,6,M5,Z,11.9,7.5,9.9,29,228
2000,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,1.8,4,A5,Z,11.7,7.3,9.7,29,223
2000,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,1.8,4,M5,Z,9.8,6.9,8.5,33,196
2000,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2.8,6,A5,Z,13.1,8.3,10.9,26,251
2000,VOLKSWAGEN,PASSAT WAGON,STATION WAGON - MID-SIZE,2.8,6,M5,Z,11.9,7.5,9.9,29,228
2000,VOLVO,C70 CONVERTIBLE TURBO,SUBCOMPACT,2.3,5,A4,Z,12.6,8.7,10.8,26,248
2000,VOLVO,C70 CONVERTIBLE TURBO,SUBCOMPACT,2.3,5,M5,Z,11.9,8.2,10.2,28,235
2000,VOLVO,C70 CONVERTIBLE TURBO,SUBCOMPACT,2.4,5,A4,Z,12.4,8.3,10.6,27,244
2000,VOLVO,C70 TURBO,COMPACT,2.3,5,A4,Z,12.4,8,10.4,27,239
2000,VOLVO,C70 TURBO,COMPACT,2.3,5,M5,Z,11.5,7.8,9.8,29,225
2000,VOLVO,C70 TURBO,COMPACT,2.4,5,A4,Z,12.1,8.2,10.3,27,237
2000,VOLVO,S70,MID-SIZE,2.4,5,A5,Z,11.7,7.8,9.9,29,228
2000,VOLVO,S70,MID-SIZE,2.4,5,M5,Z,11.1,7.5,9.5,30,218
2000,VOLVO,S70 AWD TURBO,MID-SIZE,2.4,5,A4,Z,12.8,8.7,11,26,253
2000,VOLVO,S70 GLT TURBO,MID-SIZE,2.4,5,A4,Z,12.1,8.2,10.3,27,237
2000,VOLVO,S70 T5 TURBO,MID-SIZE,2.3,5,A4,Z,12.4,8,10.4,27,239
2000,VOLVO,S70 T5 TURBO,MID-SIZE,2.3,5,M5,Z,11.5,7.8,9.8,29,225
2000,VOLVO,S80 2.9,MID-SIZE,2.9,6,A4,Z,12.9,8.4,10.9,26,251
2000,VOLVO,S80 T-6,MID-SIZE,2.8,6,AS4,Z,13.5,8.7,11.3,25,260
2000,VOLVO,V70,STATION WAGON - MID-SIZE,2.4,5,A5,Z,11.7,7.8,9.9,29,228
2000,VOLVO,V70,STATION WAGON - MID-SIZE,2.4,5,M5,Z,11.1,7.5,9.5,30,218
2000,VOLVO,V70 AWD TURBO,STATION WAGON - MID-SIZE,2.4,5,A4,Z,12.8,8.7,11,26,253
2000,VOLVO,V70 GLT TURBO,STATION WAGON - MID-SIZE,2.4,5,A4,Z,12.1,8.2,10.3,27,237
2000,VOLVO,V70 T5 TURBO,STATION WAGON - MID-SIZE,2.3,5,A4,Z,12.4,8,10.4,27,239
2000,VOLVO,V70 T5 TURBO,STATION WAGON - MID-SIZE,2.3,5,M5,Z,11.5,7.8,9.8,29,225
2000,VOLVO,V70R AWD TURBO,STATION WAGON - MID-SIZE,2.4,5,A5,Z,13.1,9.2,11.3,25,260
2001,ACURA,1.7EL,COMPACT,1.7,4,A4,X,8,6,7.1,40,163
2001,ACURA,1.7EL,COMPACT,1.7,4,M5,X,7.7,6.2,7,40,161
2001,ACURA,3.2CL,COMPACT,3.2,6,AS5,Z,12.2,7.4,10,28,230
2001,ACURA,3.2TL,MID-SIZE,3.2,6,AS5,Z,12.3,7.4,10.1,28,232
2001,ACURA,3.5RL,MID-SIZE,3.5,6,A4,Z,13.4,9.2,11.5,25,264
2001,ACURA,INTEGRA,SUBCOMPACT,1.8,4,A4,X,10,7.1,8.7,32,200
2001,ACURA,INTEGRA,SUBCOMPACT,1.8,4,M5,X,9.3,7,8.3,34,191
2001,ACURA,INTEGRA GS-R,SUBCOMPACT,1.8,4,M5,Z,9.4,7.1,8.4,34,193
2001,ACURA,MDX,SUV,3.5,6,A5,Z,13.9,9.4,11.9,24,274
2001,ACURA,NSX,TWO-SEATER,3,6,AS4,Z,13.7,9.2,11.7,24,269
2001,ACURA,NSX,TWO-SEATER,3.2,6,M6,Z,14,9.1,11.8,24,271
2001,AUDI,A4,COMPACT,1.8,4,A5,Z,11.7,7.6,9.9,29,228
2001,AUDI,A4,COMPACT,1.8,4,M5,Z,10.4,6.8,8.8,32,202
2001,AUDI,A4,COMPACT,2.8,6,A5,Z,13,8.2,10.8,26,248
2001,AUDI,A4 QUATTRO,COMPACT,1.8,4,A5,Z,11.8,7.9,10,28,230
2001,AUDI,A4 QUATTRO,COMPACT,1.8,4,M5,Z,10.8,7.2,9.2,31,212
2001,AUDI,A4 QUATTRO,COMPACT,2.8,6,A5,Z,13.3,8.5,11.1,25,255
2001,AUDI,A4 QUATTRO,COMPACT,2.8,6,M5,Z,12.7,8.7,10.9,26,251
2001,AUDI,A6,MID-SIZE,2.8,6,A5,Z,13.4,8.6,11.2,25,258
2001,AUDI,A6 AVANT QUATTRO WAGON,STATION WAGON - MID-SIZE,2.8,6,A5,Z,13.8,9.1,11.7,24,269
2001,AUDI,A6 QUATTRO,MID-SIZE,2.7,6,A5,Z,13.6,8.9,11.5,25,264
2001,AUDI,A6 QUATTRO,MID-SIZE,2.7,6,M6,Z,13.6,9.1,11.6,24,267
2001,AUDI,A6 QUATTRO,MID-SIZE,2.8,6,A5,Z,13.8,9.1,11.7,24,269
2001,AUDI,A6 QUATTRO,MID-SIZE,4.2,8,A5,Z,13.8,8.7,11.5,25,264
2001,AUDI,A8 L,FULL-SIZE,4.2,8,A5,Z,13.8,8.7,11.5,25,264
2001,AUDI,A8 QUATTRO,FULL-SIZE,4.2,8,A5,Z,13.8,8.7,11.5,25,264
2001,AUDI,ALLROAD,SUV,2.7,6,A5,Z,15.4,10.5,13.2,21,304
2001,AUDI,ALLROAD,SUV,2.7,6,M6,Z,14.8,10.4,12.8,22,294
2001,AUDI,S4 QUATTRO,COMPACT,2.7,6,A5,Z,13.6,8.9,11.5,25,264
2001,AUDI,S4 QUATTRO,COMPACT,2.7,6,M6,Z,13.6,9.1,11.6,24,267
2001,AUDI,S8 QUATTRO #,MID-SIZE,4.2,8,A5,Z,16,10.1,13.3,21,306
2001,AUDI,TT COUPE QUATTRO,MINICOMPACT,1.8,4,M5,Z,11.6,7.6,9.8,29,225
2001,AUDI,TT COUPE QUATTRO #,MINICOMPACT,1.8,4,M6,Z,11.6,7.7,9.8,29,225
2001,AUDI,TT ROADSTER,TWO-SEATER,1.8,4,M5,Z,10.9,7.3,9.3,30,214
2001,AUDI,TT ROADSTER QUATTRO #,TWO-SEATER,1.8,4,M6,Z,11.6,7.7,9.8,29,225
